Running build/bin/traccc_seq_example_cuda tml_detector/trackml-detector.csv tml_pixels/ 1
Starting CUDA clusterization.
Number of modules: 3859
Idx: 2496, i.e. (39, 0): Cell position: (78, 994) activation: 0.050836
Idx: 935, i.e. (14, 39): Cell position: (208, 1192) activation: 0.056254
Idx: 936, i.e. (14, 40): Cell position: (54, 1063) activation: 0.036471
Idx: 941, i.e. (14, 45): Cell position: (72, 949) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (260, 795) activation: 0.056248
Idx: 943, i.e. (14, 47): Cell position: (72, 867) activation: 0.056272
Idx: 946, i.e. (14, 50): Cell position: (239, 1067) activation: 0.056248
Idx: 957, i.e. (14, 61): Cell position: (335, 1069) activation: 0.056253
Idx: 909, i.e. (14, 13): Cell position: (236, 902) activation: 0.029220
Idx: 910, i.e. (14, 14): Cell position: (203, 892) activation: 0.056250
Idx: 912, i.e. (14, 16): Cell position: (102, 1189) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1113) activation: 0.035104
Idx: 918, i.e. (14, 22): Cell position: (38, 1056) activation: 0.056275
Idx: 927, i.e. (14, 31): Cell position: (297, 1083) activation: 0.056252
Idx: 744, i.e. (11, 40): Cell position: (43, 1172) activation: 0.025910
Idx: 749, i.e. (11, 45): Cell position: (295, 1273) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (78, 1088) activation: 0.056265
Idx: 759, i.e. (11, 55): Cell position: (76, 1272) activation: 0.056260
Idx: 744, i.e. (11, 40): Cell position: (44, 1172) activation: 0.030352
Idx: 749, i.e. (11, 45): Cell position: (295, 1274) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (32, 1088) activation: 0.056277
Idx: 759, i.e. (11, 55): Cell position: (8, 1273) activation: 0.056290
Idx: 800, i.e. (12, 32): Cell position: (203, 958) activation: 0.051360
Idx: 801, i.e. (12, 33): Cell position: (76, 1101) activation: 0.056266
Idx: 802, i.e. (12, 34): Cell position: (23, 1256) activation: 0.056341
Idx: 803, i.e. (12, 35): Cell position: (2, 952) activation: 0.034560
Idx: 811, i.e. (12, 43): Cell position: (208, 1254) activation: 0.044197
Idx: 820, i.e. (12, 52): Cell position: (0, 1178) activation: 0.056368
Idx: 769, i.e. (12, 1): Cell position: (300, 1094) activation: 0.056253
Idx: 770, i.e. (12, 2): Cell position: (275, 1107) activation: 0.056248
Idx: 771, i.e. (12, 3): Cell position: (194, 1176) activation: 0.056245
Idx: 775, i.e. (12, 7): Cell position: (225, 1253) activation: 0.056252
Idx: 777, i.e. (12, 9): Cell position: (287, 1243) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (265, 1041) activation: 0.056252
Idx: 783, i.e. (12, 15): Cell position: (47, 774) activation: 0.056283
Idx: 788, i.e. (12, 20): Cell position: (10, 1264) activation: 0.046815
Idx: 789, i.e. (12, 21): Cell position: (267, 961) activation: 0.056252
Idx: 794, i.e. (12, 26): Cell position: (35, 1136) activation: 0.056322
Idx: 928, i.e. (14, 32): Cell position: (9, 1053) activation: 0.056288
Idx: 929, i.e. (14, 33): Cell position: (221, 1059) activation: 0.056255
Idx: 931, i.e. (14, 35): Cell position: (305, 1084) activation: 0.056252
Idx: 932, i.e. (14, 36): Cell position: (108, 1159) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (183, 1192) activation: 0.056253
Idx: 936, i.e. (14, 40): Cell position: (53, 1063) activation: 0.019794
Idx: 941, i.e. (14, 45): Cell position: (72, 950) activation: 0.056261
Idx: 942, i.e. (14, 46): Cell position: (69, 795) activation: 0.056262
Idx: 943, i.e. (14, 47): Cell position: (72, 868) activation: 0.056276
Idx: 946, i.e. (14, 50): Cell position: (128, 1067) activation: 0.031748
Idx: 957, i.e. (14, 61): Cell position: (335, 1070) activation: 0.056249
Idx: 909, i.e. (14, 13): Cell position: (63, 902) activation: 0.056275
Idx: 910, i.e. (14, 14): Cell position: (203, 893) activation: 0.056254
Idx: 912, i.e. (14, 16): Cell position: (102, 1190) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1114) activation: 0.056286
Idx: 918, i.e. (14, 22): Cell position: (38, 1057) activation: 0.056271
Idx: 927, i.e. (14, 31): Cell position: (297, 1084) activation: 0.056252
Idx: 744, i.e. (11, 40): Cell position: (44, 1173) activation: 0.056262
Idx: 749, i.e. (11, 45): Cell position: (295, 1275) activation: 0.056252
Idx: 755, i.e. (11, 51): Cell position: (78, 1089) activation: 0.056265
Idx: 759, i.e. (11, 55): Cell position: (76, 1273) activation: 0.056260
Idx: 800, i.e. (12, 32): Cell position: (203, 959) activation: 0.056252
Idx: 801, i.e. (12, 33): Cell position: (183, 1101) activation: 0.056277
Idx: 802, i.e. (12, 34): Cell position: (23, 1257) activation: 0.056348
Idx: 803, i.e. (12, 35): Cell position: (1, 952) activation: 0.022629
Idx: 811, i.e. (12, 43): Cell position: (208, 1255) activation: 0.056258
Idx: 820, i.e. (12, 52): Cell position: (0, 1179) activation: 0.056368
Idx: 769, i.e. (12, 1): Cell position: (297, 1094) activation: 0.056252
Idx: 770, i.e. (12, 2): Cell position: (275, 1108) activation: 0.056252
Idx: 771, i.e. (12, 3): Cell position: (194, 1177) activation: 0.056253
Idx: 775, i.e. (12, 7): Cell position: (225, 1254) activation: 0.056252
Idx: 777, i.e. (12, 9): Cell position: (287, 1244) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (252, 1041) activation: 0.056252
Idx: 783, i.e. (12, 15): Cell position: (47, 775) activation: 0.056279
Idx: 788, i.e. (12, 20): Cell position: (10, 1265) activation: 0.056264
Idx: 789, i.e. (12, 21): Cell position: (267, 962) activation: 0.056248
Idx: 794, i.e. (12, 26): Cell position: (35, 1137) activation: 0.018785
Idx: 928, i.e. (14, 32): Cell position: (9, 1054) activation: 0.056288
Idx: 929, i.e. (14, 33): Cell position: (75, 1060) activation: 0.056267
Idx: 931, i.e. (14, 35): Cell position: (305, 1085) activation: 0.056248
Idx: 932, i.e. (14, 36): Cell position: (108, 1160) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (208, 1193) activation: 0.056254
Idx: 936, i.e. (14, 40): Cell position: (277, 1063) activation: 0.056252
Idx: 941, i.e. (14, 45): Cell position: (72, 951) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (260, 796) activation: 0.056252
Idx: 943, i.e. (14, 47): Cell position: (72, 869) activation: 0.023905
Idx: 946, i.e. (14, 50): Cell position: (129, 1067) activation: 0.024507
Idx: 957, i.e. (14, 61): Cell position: (44, 1070) activation: 0.056263
Idx: 909, i.e. (14, 13): Cell position: (333, 902) activation: 0.056253
Idx: 910, i.e. (14, 14): Cell position: (203, 894) activation: 0.056254
Idx: 912, i.e. (14, 16): Cell position: (102, 1191) activation: 0.056264
Idx: 913, i.e. (14, 17): Cell position: (25, 1115) activation: 0.056282
Idx: 918, i.e. (14, 22): Cell position: (326, 1057) activation: 0.056251
Idx: 927, i.e. (14, 31): Cell position: (297, 1085) activation: 0.056248
Idx: 744, i.e. (11, 40): Cell position: (44, 1174) activation: 0.056262
Idx: 749, i.e. (11, 45): Cell position: (295, 1276) activation: 0.056244
Idx: 755, i.e. (11, 51): Cell position: (32, 1089) activation: 0.056277
Idx: 759, i.e. (11, 55): Cell position: (8, 1274) activation: 0.056290
Idx: 800, i.e. (12, 32): Cell position: (241, 960) activation: 0.056705
Idx: 801, i.e. (12, 33): Cell position: (195, 1101) activation: 0.056259
Idx: 802, i.e. (12, 34): Cell position: (23, 1258) activation: 0.056348
Idx: 803, i.e. (12, 35): Cell position: (2, 953) activation: 0.057192
Idx: 811, i.e. (12, 43): Cell position: (208, 1256) activation: 0.056251
Idx: 820, i.e. (12, 52): Cell position: (0, 1180) activation: 0.056368
Idx: 769, i.e. (12, 1): Cell position: (291, 1095) activation: 0.056249
Idx: 770, i.e. (12, 2): Cell position: (275, 1109) activation: 0.056252
Idx: 771, i.e. (12, 3): Cell position: (194, 1178) activation: 0.056253
Idx: 777, i.e. (12, 9): Cell position: (287, 1245) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (305, 1041) activation: 0.056253
Idx: 783, i.e. (12, 15): Cell position: (47, 776) activation: 0.035820
Idx: 788, i.e. (12, 20): Cell position: (10, 1266) activation: 0.056257
Idx: 789, i.e. (12, 21): Cell position: (267, 963) activation: 0.056252
Idx: 794, i.e. (12, 26): Cell position: (126, 1137) activation: 0.056260
Idx: 928, i.e. (14, 32): Cell position: (9, 1055) activation: 0.056284
Idx: 929, i.e. (14, 33): Cell position: (221, 1060) activation: 0.056251
Idx: 931, i.e. (14, 35): Cell position: (305, 1086) activation: 0.040646
Idx: 932, i.e. (14, 36): Cell position: (108, 1161) activation: 0.056248
Idx: 935, i.e. (14, 39): Cell position: (183, 1193) activation: 0.056253
Idx: 936, i.e. (14, 40): Cell position: (277, 1064) activation: 0.056252
Idx: 941, i.e. (14, 45): Cell position: (72, 952) activation: 0.056261
Idx: 942, i.e. (14, 46): Cell position: (69, 796) activation: 0.056265
Idx: 943, i.e. (14, 47): Cell position: (219, 944) activation: 0.023999
Idx: 946, i.e. (14, 50): Cell position: (239, 1068) activation: 0.056252
Idx: 957, i.e. (14, 61): Cell position: (335, 1071) activation: 0.056253
Idx: 909, i.e. (14, 13): Cell position: (236, 903) activation: 0.056254
Idx: 910, i.e. (14, 14): Cell position: (203, 895) activation: 0.056250
Idx: 912, i.e. (14, 16): Cell position: (102, 1192) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1116) activation: 0.056286
Idx: 918, i.e. (14, 22): Cell position: (38, 1058) activation: 0.056275
Idx: 927, i.e. (14, 31): Cell position: (297, 1086) activation: 0.056252
Idx: 744, i.e. (11, 40): Cell position: (44, 1175) activation: 0.056262
Idx: 755, i.e. (11, 51): Cell position: (32, 1090) activation: 0.056273
Idx: 759, i.e. (11, 55): Cell position: (76, 1274) activation: 0.056260
Idx: 800, i.e. (12, 32): Cell position: (203, 960) activation: 0.056248
Idx: 801, i.e. (12, 33): Cell position: (76, 1102) activation: 0.056262
Idx: 802, i.e. (12, 34): Cell position: (23, 1259) activation: 0.056348
Idx: 803, i.e. (12, 35): Cell position: (2, 954) activation: 0.057192
Idx: 811, i.e. (12, 43): Cell position: (208, 1257) activation: 0.056258
Idx: 820, i.e. (12, 52): Cell position: (0, 1181) activation: 0.056360
Idx: 769, i.e. (12, 1): Cell position: (300, 1095) activation: 0.056249
Idx: 770, i.e. (12, 2): Cell position: (275, 1110) activation: 0.056248
Idx: 771, i.e. (12, 3): Cell position: (194, 1179) activation: 0.056253
Idx: 777, i.e. (12, 9): Cell position: (287, 1246) activation: 0.056246
Idx: 782, i.e. (12, 14): Cell position: (252, 1042) activation: 0.056248
Idx: 783, i.e. (12, 15): Cell position: (190, 820) activation: 0.056252
Idx: 788, i.e. (12, 20): Cell position: (10, 1267) activation: 0.056264
Idx: 789, i.e. (12, 21): Cell position: (267, 964) activation: 0.032527
Idx: 794, i.e. (12, 26): Cell position: (126, 1138) activation: 0.056264
Idx: 928, i.e. (14, 32): Cell position: (9, 1056) activation: 0.056288
Idx: 929, i.e. (14, 33): Cell position: (75, 1061) activation: 0.056271
Idx: 931, i.e. (14, 35): Cell position: (227, 1148) activation: 0.014055
Idx: 932, i.e. (14, 36): Cell position: (108, 1162) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (208, 1194) activation: 0.056254
Idx: 936, i.e. (14, 40): Cell position: (53, 1064) activation: 0.056265
Idx: 941, i.e. (14, 45): Cell position: (72, 953) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (69, 797) activation: 0.056262
Idx: 943, i.e. (14, 47): Cell position: (219, 945) activation: 0.056248
Idx: 946, i.e. (14, 50): Cell position: (128, 1068) activation: 0.056258
Idx: 957, i.e. (14, 61): Cell position: (44, 1071) activation: 0.056266
Idx: 909, i.e. (14, 13): Cell position: (333, 903) activation: 0.056257
Idx: 910, i.e. (14, 14): Cell position: (203, 896) activation: 0.056254
Idx: 912, i.e. (14, 16): Cell position: (102, 1193) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1117) activation: 0.056282
Idx: 918, i.e. (14, 22): Cell position: (326, 1058) activation: 0.056255
Idx: 927, i.e. (14, 31): Cell position: (297, 1087) activation: 0.056248
Idx: 744, i.e. (11, 40): Cell position: (44, 1176) activation: 0.056254
Idx: 755, i.e. (11, 51): Cell position: (78, 1090) activation: 0.056261
Idx: 759, i.e. (11, 55): Cell position: (8, 1275) activation: 0.056290
Idx: 800, i.e. (12, 32): Cell position: (203, 961) activation: 0.056252
Idx: 801, i.e. (12, 33): Cell position: (183, 1102) activation: 0.056273
Idx: 802, i.e. (12, 34): Cell position: (23, 1260) activation: 0.028740
Idx: 803, i.e. (12, 35): Cell position: (2, 955) activation: 0.057189
Idx: 811, i.e. (12, 43): Cell position: (208, 1258) activation: 0.056258
Idx: 820, i.e. (12, 52): Cell position: (63, 1181) activation: 0.043908
Idx: 769, i.e. (12, 1): Cell position: (297, 1095) activation: 0.056248
Idx: 770, i.e. (12, 2): Cell position: (214, 1154) activation: 0.011571
Idx: 771, i.e. (12, 3): Cell position: (194, 1180) activation: 0.056253
Idx: 777, i.e. (12, 9): Cell position: (287, 1247) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (265, 1042) activation: 0.056248
Idx: 783, i.e. (12, 15): Cell position: (190, 821) activation: 0.056256
Idx: 788, i.e. (12, 20): Cell position: (10, 1268) activation: 0.056264
Idx: 789, i.e. (12, 21): Cell position: (259, 1073) activation: 0.056252
Idx: 794, i.e. (12, 26): Cell position: (126, 1139) activation: 0.056264
Idx: 928, i.e. (14, 32): Cell position: (9, 1057) activation: 0.056284
Idx: 929, i.e. (14, 33): Cell position: (221, 1061) activation: 0.056255
Idx: 931, i.e. (14, 35): Cell position: (227, 1149) activation: 0.056252
Idx: 932, i.e. (14, 36): Cell position: (108, 1163) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (183, 1194) activation: 0.056253
Idx: 936, i.e. (14, 40): Cell position: (277, 1065) activation: 0.056248
Idx: 941, i.e. (14, 45): Cell position: (72, 954) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (260, 797) activation: 0.056248
Idx: 943, i.e. (14, 47): Cell position: (219, 946) activation: 0.056252
Idx: 946, i.e. (14, 50): Cell position: (239, 1069) activation: 0.056252
Idx: 957, i.e. (14, 61): Cell position: (335, 1072) activation: 0.056249
Idx: 909, i.e. (14, 13): Cell position: (63, 903) activation: 0.056279
Idx: 910, i.e. (14, 14): Cell position: (203, 897) activation: 0.056250
Idx: 912, i.e. (14, 16): Cell position: (102, 1194) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1118) activation: 0.056286
Idx: 918, i.e. (14, 22): Cell position: (38, 1059) activation: 0.056275
Idx: 927, i.e. (14, 31): Cell position: (297, 1088) activation: 0.056252
Idx: 744, i.e. (11, 40): Cell position: (44, 1177) activation: 0.056262
Idx: 755, i.e. (11, 51): Cell position: (32, 1091) activation: 0.056277
Idx: 759, i.e. (11, 55): Cell position: (76, 1275) activation: 0.056260
Idx: 800, i.e. (12, 32): Cell position: (241, 961) activation: 0.056709
Idx: 801, i.e. (12, 33): Cell position: (195, 1102) activation: 0.056256
Idx: 802, i.e. (12, 34): Cell position: (24, 1260) activation: 0.027609
Idx: 803, i.e. (12, 35): Cell position: (2, 956) activation: 0.057192
Idx: 811, i.e. (12, 43): Cell position: (208, 1259) activation: 0.056258
Idx: 820, i.e. (12, 52): Cell position: (0, 1182) activation: 0.056368
Idx: 769, i.e. (12, 1): Cell position: (291, 1096) activation: 0.056253
Idx: 770, i.e. (12, 2): Cell position: (214, 1155) activation: 0.056256
Idx: 771, i.e. (12, 3): Cell position: (194, 1181) activation: 0.056245
Idx: 777, i.e. (12, 9): Cell position: (287, 1248) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (305, 1042) activation: 0.056249
Idx: 783, i.e. (12, 15): Cell position: (190, 822) activation: 0.056252
Idx: 788, i.e. (12, 20): Cell position: (10, 1269) activation: 0.056264
Idx: 789, i.e. (12, 21): Cell position: (259, 1074) activation: 0.056252
Idx: 794, i.e. (12, 26): Cell position: (126, 1140) activation: 0.056264
Idx: 928, i.e. (14, 32): Cell position: (9, 1058) activation: 0.056288
Idx: 929, i.e. (14, 33): Cell position: (75, 1062) activation: 0.056267
Idx: 931, i.e. (14, 35): Cell position: (227, 1150) activation: 0.056252
Idx: 932, i.e. (14, 36): Cell position: (108, 1164) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (208, 1195) activation: 0.056254
Idx: 936, i.e. (14, 40): Cell position: (53, 1065) activation: 0.056262
Idx: 941, i.e. (14, 45): Cell position: (72, 955) activation: 0.056261
Idx: 942, i.e. (14, 46): Cell position: (260, 798) activation: 0.056252
Idx: 943, i.e. (14, 47): Cell position: (36, 947) activation: 0.038652
Idx: 946, i.e. (14, 50): Cell position: (128, 1069) activation: 0.056258
Idx: 957, i.e. (14, 61): Cell position: (44, 1072) activation: 0.056263
Idx: 909, i.e. (14, 13): Cell position: (236, 904) activation: 0.056254
Idx: 910, i.e. (14, 14): Cell position: (203, 898) activation: 0.056254
Idx: 912, i.e. (14, 16): Cell position: (102, 1195) activation: 0.056271
Idx: 913, i.e. (14, 17): Cell position: (25, 1119) activation: 0.056286
Idx: 918, i.e. (14, 22): Cell position: (326, 1059) activation: 0.056255
Idx: 927, i.e. (14, 31): Cell position: (297, 1089) activation: 0.056252
Idx: 744, i.e. (11, 40): Cell position: (44, 1178) activation: 0.056262
Idx: 755, i.e. (11, 51): Cell position: (78, 1091) activation: 0.056265
Idx: 759, i.e. (11, 55): Cell position: (8, 1276) activation: 0.056282
Idx: 800, i.e. (12, 32): Cell position: (241, 962) activation: 0.056705
Idx: 801, i.e. (12, 33): Cell position: (76, 1103) activation: 0.056266
Idx: 803, i.e. (12, 35): Cell position: (2, 957) activation: 0.013453
Idx: 811, i.e. (12, 43): Cell position: (208, 1260) activation: 0.056258
Idx: 820, i.e. (12, 52): Cell position: (63, 1182) activation: 0.056488
Idx: 769, i.e. (12, 1): Cell position: (300, 1096) activation: 0.056253
Idx: 770, i.e. (12, 2): Cell position: (214, 1156) activation: 0.056248
Idx: 771, i.e. (12, 3): Cell position: (194, 1182) activation: 0.056253
Idx: 777, i.e. (12, 9): Cell position: (287, 1249) activation: 0.056254
Idx: 782, i.e. (12, 14): Cell position: (305, 1043) activation: 0.056253
Idx: 783, i.e. (12, 15): Cell position: (190, 823) activation: 0.056256
Idx: 788, i.e. (12, 20): Cell position: (10, 1270) activation: 0.056264
Idx: 789, i.e. (12, 21): Cell position: (259, 1075) activation: 0.056248
Idx: 794, i.e. (12, 26): Cell position: (126, 1141) activation: 0.056256
Idx: 928, i.e. (14, 32): Cell position: (9, 1059) activation: 0.056288
Idx: 929, i.e. (14, 33): Cell position: (221, 1062) activation: 0.056251
Idx: 931, i.e. (14, 35): Cell position: (227, 1151) activation: 0.056245
Idx: 932, i.e. (14, 36): Cell position: (108, 1165) activation: 0.056255
Idx: 935, i.e. (14, 39): Cell position: (183, 1195) activation: 0.056253
Idx: 936, i.e. (14, 40): Cell position: (53, 1066) activation: 0.056265
Idx: 941, i.e. (14, 45): Cell position: (72, 956) activation: 0.056265
Idx: 942, i.e. (14, 46): Cell position: (69, 798) activation: 0.056265
